BookId,Title,CoverLink,Author,RatingCount,Rating,PublishedDate,Publisher,Genre,ISBN
3664164,A Voice in the Distance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388216035l/3664164.jpg,Tabitha Suzuma,474,4.24,May 1st 2008,Definitions,Young Adult,9781862303553
158479,Two Captains,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347941192l/158479.jpg,"Veniamin Kaverin, Bernard Isaacs",3398,4.32,1944,Fredonia Books (NL),Cultural-Russia,9781410103284
33016249,Good Night Stories for Rebel Girls: 100 Tales of Extraordinary Women,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572977041l/33016249._SX318_.jpg,"Elena Favilli, Francesca Cavallo",27346,4.35,November 10th 2016,Timbuktu Labs,Nonfiction,9780997895810
3629971,Conspirata,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442865917l/3629971._SY475_.jpg,Robert   Harris,12841,4.2,November 2009,Simon & Schuster,Historical-Historical Fiction,9780743266109
15980313,Reckless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346521329l/15980313.jpg,Jennifer Loren,204,4.08,August 31st 2012,D.A.B. Publishing,Romance,9780985702946
12444166,Iced,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333022535l/12444166.jpg,Karen Marie Moning,39096,4.11,October 29th 2012,Delacorte Press,Fantasy-Urban Fantasy,9780385344401
8339286,Noah Barleywater Runs Away: A Fairytale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309940944l/8339286.jpg,"John Boyne, Oliver Jeffers",2977,3.66,September 30th 2010,David Fickling Books,Fantasy,9780385618953
6465063,A Thousand Sons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280757140l/6465063.jpg,Graham McNeill,4731,4.27,March 2010,Black Library,Science Fiction,9781844168088
38463,If Beale Street Could Talk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182698l/38463.jpg,James Baldwin,28034,4.24,1974,Vintage,Fiction,9780307275936
17283481,Reverb,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360776669l/17283481.jpg,J. Cafesin,312,3.68,January 14th 2013,Entropy Press,Romance,9780615756394
186668,Heaven's Net Is Wide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387744647l/186668.jpg,Lian Hearn,7258,4.16,2007,Riverhead Hardcover,Fantasy,9781594489532
17458478,Belong to You,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362354451l/17458478.jpg,Vi Keeland,11528,4.03,March 29th 2013,Create Space,Romance,9781482692167
3675828,Long Lost,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442590420l/3675828._SY475_.jpg,Harlan Coben,26893,3.97,March 29th 2009,Dutton Adult,Mystery,9780525951056
11378659,Shift,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358744141l/11378659.jpg,Em Bailey,4381,3.68,September 1st 2011,Hardie Grant Egmont,Young Adult,9781921564390
353761,The Oracle Glass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298246784l/353761.jpg,Judith Merkle Riley,3812,3.89,1994,Ballantine Books,Historical-Historical Fiction,9780449910061
71111,Black Mass: The True Story of an Unholy Alliance Between the FBI and the Irish Mob,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439506061l/71111._SY475_.jpg,"Dick Lehr, Gerard O'Neill",6498,3.79,May 1st 2000,Harper Perennial,Nonfiction,9780060959258
744224,Rush Home Road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431576419l/744224._SY475_.jpg,Lori Lansens,9684,4.14,January 1st 2002,"Little, Brown",Fiction,9780316069021
399212,"Approaching Zion (The Collected Works of Hugh Nibley, Volume 9)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418833947l/399212.jpg,"Hugh Nibley, Don E. Norton",922,4.42,November 1st 1989,Deseret Book Co,Religion,9780875792521
1433867,Baja Oklahoma,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305951044l/1433867.jpg,Dan Jenkins,309,3.93,January 1st 1981,Atheneum Books,Fiction,9780689111730
293951,Heroes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320464292l/293951.jpg,Robert Cormier,2853,3.42,August 10th 1998,Laurel Leaf,Young Adult,9780440227694
7074259,Fixing Delilah,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337286829l/7074259.jpg,Sarah Ockler,7740,3.81,December 1st 2010,"Little, Brown Books for Young Readers",Young Adult,9780316052092
1167033,Lies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1181580653l/1167033._SY475_.jpg,Enrique de HÃ©riz,180,3.5,2004,Nan A. Talese,Fiction,9780385517942
5723653,Vanished,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358286604l/5723653.jpg,Kat Richardson,4623,3.89,August 4th 2009,Roc Hardcover,Fantasy-Urban Fantasy,9780451462770
207918,"Exploits & Opinions of Dr. Faustroll, Pataphysician: A Neo-Scientific Novel",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370229205l/207918.jpg,"Alfred Jarry, Roger Shattuck, Simon Watson Taylor",678,4.04,1911,Exact Change,Fiction,9781878972071
1118616,Le grand cahier,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348993864l/1118616.jpg,Ãgota KristÃ³f,5728,4.16,February 1st 1986,Seuil,Fiction,9782020239264
384221,Other Colors: Essays and A Story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348580856l/384221.jpg,"Orhan Pamuk, Maureen Freely",1998,3.92,1999,Knopf,Nonfiction,9780307266750
30658,Meditations on First Philosophy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405624521l/30658.jpg,"RenÃ© Descartes, Donald A. Cress",19287,3.72,August 28th 1641,"Hackett Publishing Company, Inc.",Philosophy,9780872201927
7171561,æ°ä¸çãã [Shinsekai Yori],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356897905l/7171561.jpg,"Yusuke Kishi, è²´å¿ ç¥ä»",350,4.57,January 23rd 2008,è¬è«ç¤¾,Fantasy,9784061826601
776175,Tekkon Kinkreet: Black and White,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348903467l/776175.jpg,"Taiyo Matsumoto, Lillian Olsen, R. Suter, Elisabeth Kawasaki",2403,4.36,1994,VIZ Media,Sequential Art-Manga,9781421518671
18295852,The Geography of You and Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376408056l/18295852.jpg,Jennifer E. Smith,31577,3.67,April 15th 2014,Poppy,Young Adult,9780316254779
20483084,Starfire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392924015l/20483084.jpg,Jennifer Lynn Alvarez,1290,4.28,September 1st 2014,HarperCollins,Fantasy,9780062286062
84463,Space Wolf: The First Omnibus,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380871608l/84463.jpg,William King,1999,4.18,February 27th 2007,Games Workshop,Science Fiction,9781844164578
7139340,KayÄ±p GÃ¼l,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258121382l/7139340.jpg,Serdar Ãzkan,3074,3.25,January 2006,TimaÅ YayÄ±nlarÄ±,Asian Literature-Turkish Literature,9786051141060
22892122,Manwhore,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421552037l/22892122.jpg,Katy Evans,26220,4.11,March 24th 2015,Gallery Books,Romance,9781501101533
23019022,Catch My Breath,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431971496l/23019022._SY475_.jpg,Lynn Montagano,172,3.83,April 17th 2014,One More Chapter,Romance,9780007591749
65388,The Wanderer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322124972l/65388.jpg,"Mika Waltari, Naomi Walford",713,4.27,1949,Putnam,Historical-Historical Fiction,9789997519320
782519,New Grub Street,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414700331l/782519.jpg,George Gissing,5530,3.74,1891,Penguin Classics,Classics,9780140430325
29776603,Edna in the Desert,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459804625l/29776603._SY475_.jpg,Maddy Lederman,197,3.89,September 9th 2013,eLectio Publishing,Fiction,9781632134004
29004052,Venus Aqueous: Book 1,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462286711l/29004052._SX318_.jpg,Violet Plum,15,5.0,January 30th 2016,Createspace Independent Publishing Platform,Sports-Sports,9781523764181
13505635,Red Thread Sisters,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381514817l/13505635.jpg,Carol Antoinette Peacock,1172,4.16,October 11th 2012,Viking Juvenile,Realistic Fiction,9780670013869
23398748,Doing Good Better: How Effective Altruism Can Help You Make a Difference,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414351487l/23398748.jpg,William MacAskill,3573,4.24,July 28th 2015,Avery,Nonfiction,9781592409105
603387,Everlasting,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428314606l/603387.jpg,Kathleen E. Woodiwiss,3348,3.56,October 30th 2007,William Morrow,Romance,9780060545529
27272505,A World Without You,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469618023l/27272505._SY475_.jpg,Beth Revis,3900,3.73,July 19th 2016,Razorbill,Young Adult,9781595147158
1048897,Family Driven Faith: Doing What It Takes to Raise Sons and Daughters Who Walk With God,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369820299l/1048897.jpg,Voddie T. Baucham Jr.,2007,4.28,June 7th 2007,Crossway Books,Parenting,9781581349290
440638,Castelli di rabbia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339280070l/440638.jpg,Alessandro Baricco,5751,3.79,1991,Biblioteca Universale Rizzoli,Fiction,9788817106115
548370,Death of a River Guide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347688317l/548370.jpg,Richard Flanagan,1925,3.9,1994,Atlantic Books,Fiction,9781843542193
7881207,1000 Years of Annoying the French,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347775539l/7881207.jpg,Stephen Clarke,3216,4.03,2010,Bantam Press,History,9780593062722
130119,An Enquiry Concerning Human Understanding,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348617665l/130119.jpg,David Hume,16672,3.92,1748,Digireads.com,Philosophy,9781420926996
6912491,Le miroir de Cassandre,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328887876l/6912491.jpg,Bernard Werber,1262,3.49,January 1st 2000,Albin Michel,Science Fiction,9782226194022
11547633,Perto do CoraÃ§Ã£o Selvagem,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1307291691l/11547633.jpg,Clarice Lispector,4095,4.04,December 1943,RelÃ³gio D'Ãgua Editores,Fiction,9789727085743
775198,I Escaped from Auschwitz,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347711227l/775198.jpg,Rudolf Vrba,3673,4.4,1963,Barricade Books,World War II-Holocaust,9781569802328
182136,The Culture of Critique: An Evolutionary Analysis of Jewish Involvement in Twentieth-Century Intellectual and Political Movements,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388522396l/182136.jpg,Kevin B. MacDonald,417,4.32,1998,1st Book Library,Politics,9780759672222
3170458,Titus Alone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330430678l/3170458.jpg,Mervyn Peake,4339,3.46,1959,Vintage Books,Fantasy,9780749394875
37569318,Empress of All Seasons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527934922l/37569318.jpg,Emiko Jean,3114,3.58,November 6th 2018,HMH Books for Young Readers,Fantasy,9780544530942
34091026,"Choosing Light: When an Earthquake Buried Me and My Family for 5 Days, I Learned to Fully Live",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485886904l/34091026._SY475_.jpg,Viral Dalal,228,4.16,January 23rd 2017,GJ Press LLC,Nonfiction,9780998591711
724666,Nine Tomorrows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337524713l/724666.jpg,Isaac Asimov,4760,4.15,1959,Del Rey,Science Fiction,9780345346049
432020,"Yu Yu Hakusho, Volume 1: Goodbye, Material World!",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387350767l/432020.jpg,Yoshihiro Togashi,15962,4.31,1990,VIZ Media LLC,Sequential Art-Manga,9781569319048
6455256,Worst Case,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439067365l/6455256._SY475_.jpg,"James Patterson, Michael Ledwidge",23875,4.04,February 1st 2010,"Little, Brown and Company",Mystery,9780316036221
40864841,Laura Dean Keeps Breaking Up with Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539096588l/40864841.jpg,"Mariko Tamaki, Rosemary Valero-O'Connell",14963,4.1,May 7th 2019,First Second,Sequential Art-Graphic Novels,9781250312846
44581535,Find Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557077508l/44581535.jpg,AndrÃ© Aciman,20708,3.33,October 29th 2019,"Farrar, Straus and Giroux",Fiction,9780374155018
254501,Consciousness: An Introduction,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388255170l/254501.jpg,Susan Blackmore,428,4.17,October 1st 2003,"Oxford University Press, USA",Psychology,9780195153439
5996786,"ÙÙØ³ Ø§ÙØ¬ÙÙÙ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1229177321l/5996786.jpg,"Naguib Mahfouz, ÙØ¬ÙØ¨ ÙØ­ÙÙØ¸",1951,3.76,1938,Ø¯Ø§Ø± Ø§ÙØ´Ø±ÙÙ,Short Stories,9789770916087
11205802,Lost and Found,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408933841l/11205802.jpg,Lori L. Otto,3273,3.96,August 8th 2010,Createspace Independent Publishing Platform,Romance,9781453755402
11284,Phases of Gravity,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388413353l/11284.jpg,Dan Simmons,2195,3.79,April 1989,eReads.com,Science Fiction,9780759254411
109326,Cuckold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395666669l/109326.jpg,Kiran Nagarkar,1404,4.16,January 1st 1997,Harper Collins Publishers,Fiction,9788172232573
872789,The Nobodies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387710760l/872789.jpg,"N.E. Bode, Julianna Baggott",943,4.05,June 1st 2005,HarperCollins Publishers,Fantasy,9780060557386
28660,The Curse of the Mistwraith,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835513l/28660.jpg,Janny Wurts,5162,3.76,1993,HarperCollins,Fantasy,9780586210697
77789,The White Boy Shuffle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1417605433l/77789.jpg,Paul Beatty,4160,4.1,June 12th 1996,Picador USA,Fiction,9780312280192
882053,The Daybreakers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388454598l/882053.jpg,Louis L'Amour,5731,4.18,February 1960,Bantam,Westerns,9780553276749
15682,A Happy Death,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348556147l/15682.jpg,"Albert Camus, Richard Howard, Jean Sarocchi",10550,3.81,1971,Penguin Classics,Fiction,9780141186580
137446,The Whereabouts of Eneas McNulty,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347261673l/137446.jpg,Sebastian Barry,1725,3.96,January 1st 1998,Penguin Books,Fiction,9780140280180
224424,Don't Make a Black Woman Take Off Her Earrings: Madea's Uninhibited Commentaries on Love and Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388598227l/224424.jpg,Tyler Perry,1756,4.08,2006,Riverhead Books,Humor,9781594482403
357173,Finding Fish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437193526l/357173._SY475_.jpg,"Antwone Quenton Fisher, Mim Eichler Rivas",3422,4.2,January 1st 2001,Perennial,Nonfiction,9780060007782
11436,Rejoice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406505041l/11436.jpg,"Karen Kingsbury, Gary Smalley",13587,4.46,March 22nd 2004,Tyndale House Publishers,Christian Fiction,9780842386876
3250465,"Jerk, California",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311650271l/3250465.jpg,Jonathan Friesen,2849,3.83,September 4th 2008,Speak,Young Adult,9780142412039
541920,"An Army at Dawn: The War in North Africa, 1942-1943",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440057096l/541920._SY475_.jpg,Rick Atkinson,16066,4.27,October 2nd 2002,Henry Holt & Company,History,9780805062885
763489,The Story of the Amulet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883966l/763489.jpg,E. Nesbit,4103,3.98,1906,Puffin Classics,Fantasy,9780140367522
112080,Queens' Play,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399601538l/112080.jpg,Dorothy Dunnett,3975,4.46,1964,Vintage,Historical-Historical Fiction,9780679777441
160,Tolstoy: Anna Karenina,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347930789l/160.jpg,Anthony Thorlby,1224,4.19,November 26th 1987,Cambridge University Press,Classics,9780521313254
89716,Al Capone Does My Shirts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309198452l/89716.jpg,Gennifer Choldenko,39707,3.84,January 1st 2004,Puffin Books,Historical-Historical Fiction,9780142403709
105999,Dear Mr. Henshaw,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556608149l/105999.jpg,"Beverly Cleary, Paul O. Zelinsky",35516,3.74,August 22nd 1983,HarperTrophy,Childrens,9780380709588
34303,Firefly Summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320391972l/34303.jpg,Maeve Binchy,13199,3.91,1987,Arrow,Fiction,9780099498667
2350129,Preach My Gospel: A Guide To Missionary Service,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399612262l/2350129.jpg,The Church of Jesus Christ of Latter-day Saints,10948,4.71,2004,The Church of Jesus Christ of Latter-day Saints,Religion,9780402366171
66692,Streams of Silver,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457322786l/66692._SY475_.jpg,R.A. Salvatore,35347,4.16,January 1st 1989,TSR Inc.,Fantasy,9780880386722
328064,Red Sky at Morning,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347637294l/328064.jpg,Richard  Bradford,2344,4.07,1968,Harper Perennial Modern Classics,Fiction,9780060931902
338131,The Fire's Stone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389472152l/338131.jpg,Tanya Huff,3093,3.99,October 3rd 1990,DAW,Fantasy,9780886774455
6397351,Hidden Empire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439504414l/6397351._SY475_.jpg,Orson Scott Card,3428,3.64,October 21st 2009,Tor Books,Science Fiction,9780765320049
2781819,Warrior,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337712686l/2781819.jpg,Marie Brennan,3031,3.87,April 1st 2006,Orbit,Fantasy,9780316027052
33484,The Conquering Sword of Conan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388378650l/33484.jpg,"Robert E. Howard, Gregory Manchess, Patrice Louinet",3911,4.34,1935,Del Rey,Fantasy,9780345461537
362888,Talyn,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312063406l/362888.jpg,Holly Lisle,807,3.81,2005,Tor Fantasy,Fantasy,9780765348739
6941324,Beyond the Darkness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351279851l/6941324.jpg,Alexandra Ivy,7803,4.23,April 1st 2010,Zebra,Romance-Paranormal Romance,9781420102987
7871086,Goddess of Legend,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1275001679l/7871086.jpg,P.C. Cast,4456,3.92,December 7th 2010,Berkley Books,Romance,9780425228166
7696504,Memory Wall,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327935430l/7696504.jpg,Anthony Doerr,5224,4.09,July 13th 2010,Scribner,Short Stories,9781439182802
765811,The Women of Brewster Place,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309209011l/765811.jpg,Gloria Naylor,17692,4.16,June 2nd 1982,Penguin Books,Fiction,9780140066906
3212912,The Sacred Book of the Werewolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349083996l/3212912.jpg,"Victor Pelevin, Andrew Bromfield",4266,3.81,2004,Viking Adult,Fiction,9780670019885
2972472,The Rogue Hunter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410762783l/2972472.jpg,Lynsay Sands,15935,4.17,September 29th 2008,Avon,Romance-Paranormal Romance,9780061474293
11529182,What the Torah Teaches Us about Spirituality: Through Isaac's Own Spiritual Journey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348580546l/11529182.jpg,"Laura Weakley, Kevin Weakley",14,4.21,February 24th 2011,Createspace Independent Publishing Platform,Philosophy,9781460956748
692871,Johnno,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1177297109l/692871._SX318_.jpg,David Malouf,911,3.73,1975,University of Queensland Pr (Australia),Fiction,9780702230158
6273,The Collected Poems of Wilfred Owen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536922714l/6273.jpg,"Wilfred Owen, Cecil Day-Lewis",3369,4.34,1918,New Directions,Poetry,9780811201322
169875,Searching for Dragons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593281257l/169875._SY475_.jpg,"Patricia C. Wrede, Peter de SÃ¨ve",40690,4.26,October 15th 1991,HMH Books for Young Readers,Fantasy,9780152045654
7789265,Der Augensammler,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327999845l/7789265.jpg,Sebastian Fitzek,6614,4.1,May 18th 2010,Droemer,Thriller,9783426198513
781132,Summer in the City,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348670266l/781132.jpg,Elizabeth Chandler,4951,3.97,June 27th 2006,HarperTeen,Young Adult,9780060847340
46180,Julio CortÃ¡zar: Rayuela (Critical Guides to Spanish Texts),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372477599l/46180.jpg,Robert Brody,5155,4.4,1976,Foyles,Novels,9780729300148
11402993,Facing Demons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305792640l/11402993.jpg,Ashley Sanders,40,4.0,October 14th 2011,Trafford Publishing,Young Adult,9781426948015
5659537,Naamah's Kiss,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442705792l/5659537._SY475_.jpg,Jacqueline Carey,13215,4.11,2009,Grand Central Publishing,Fantasy,9780446198035
11792612,Dare to Dream: Life as One Direction (100% Official),https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327150472l/11792612.jpg,"One Direction, Louis Tomlinson, Harry Styles, Liam Payne, Niall Horan, Zayn Malik",7273,4.6,2011,HarperCollins,Nonfiction,9780007444397
129909,The Boy Who Was Raised as a Dog: And Other Stories from a Child Psychiatrist's Notebook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708713l/129909.jpg,"Bruce D. Perry, Maia Szalavitz",15920,4.55,January 8th 2007,Basic Books,Psychology,9780465056521
895886,Lassie Come-Home,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316130656l/895886.jpg,"Eric Knight, Marguerite Kirmse",21565,4.18,1940,Henry Holt and Co. (BYR),Classics,9780805072068
457841,Do They Hear You When You Cry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320459052l/457841.jpg,Fauziya Kassindja,3245,4.21,1998,Delta,Nonfiction,9780385319942
6371720,Powerless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442891540l/6371720._SY475_.jpg,Matthew  Cody,3874,4.01,January 1st 2009,Knopf Books for Young Readers,Fantasy,9780375855955
16283548,Buddhist Boot Camp,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356106178l/16283548.jpg,Timber Hawkeye,4383,4.24,May 23rd 2012,HarperOne,Nonfiction,9780062267436
9655178,The Final Hour,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441478747l/9655178._SY475_.jpg,Andrew Klavan,2427,4.34,July 18th 2011,Thomas Nelson Publishers,Young Adult,9781595547156
384579,Non-Stop,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1321611598l/384579.jpg,Brian W. Aldiss,5434,3.87,1958,Harry N. Abrams,Science Fiction,9781585676835
6419,Plum Lovin',https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442873718l/6419._SY475_.jpg,Janet Evanovich,50257,3.73,January 9th 2007,St. Martin's Press,Mystery,9780312306342
3993839,Patient Zero,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439953244l/3993839._SY475_.jpg,Jonathan Maberry,26253,3.97,January 1st 2009,St. Martin's Griffin,Horror,9780312382858
8951449,Hollowland,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299468023l/8951449.jpg,Amanda Hocking,17828,3.96,September 28th 2010,Amanda Hocking,Horror-Zombies,9781453860953
6318413,Into the Wild Nerd Yonder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793027l/6318413.jpg,Julie Halpern,4009,3.8,September 29th 2009,Feiwel & Friends,Young Adult,9780312382520
11455154,Eventide,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348492145l/11455154.jpg,Elle Jasper,1409,3.92,March 6th 2012,Signet,Fantasy-Urban Fantasy,9780451236258
2054504,The Outcast,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347612211l/2054504.jpg,Sadie Jones,8636,3.63,February 7th 2008,Chatto & Windus,Fiction,9780701181758
953773,The Revolution Betrayed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328864309l/953773.jpg,"Leon Trotsky, Max Eastman",1373,4.06,1937,Dover Publications,History,9780486433981
13097681,Toxic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325487187l/13097681.jpg,Jus Accardo,3775,4.03,September 1st 2012,Entangled Teen,Young Adult,9781620610169
311196,Frederica,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395082866l/311196.jpg,Georgette Heyer,17656,4.17,1965,Arrow,Romance,9780099465645
527495,The Autobiography of Alice B. Toklas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403192593l/527495.jpg,Gertrude Stein,8044,3.59,1933,Vintage,Nonfiction,9780679724636
13153400,5 Centimeters per Second,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357327866l/13153400.jpg,"Makoto Shinkai, Yukiko Seike, æ¸å®¶ éªå­, Melissa Tanaka",3278,4.04,November 14th 2007,Vertical,Sequential Art-Manga,9781932234961
12384681,Divide & Conquer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348643578l/12384681.jpg,"Abigail Roux, Madeleine Urban",11037,4.48,October 13th 2011,Dreamspinner Press,Romance-M M Romance,9781615817160
27550,Walking with the Wind: A Memoir of the Movement,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403186088l/27550.jpg,"John             Lewis, Michael D'Orso",2305,4.5,1998,Mariner Books,Nonfiction,9780156007085
25193,The Silent Cry,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368219501l/25193.jpg,"KenzaburÅ Åe, John Bester",2721,3.86,1967,Kodansha,Fiction,9781852426026
